"id";"sku";"name";"supplier"
"298605";"QuickSell2012007";"QUICKSELL";"G & B"
"298604";"QuickSell2012006";"QUICKSELL";"G & B"
"298603";"QuickSell2012005";"QUICKSELL";"G & B"
"298602";"QuickSell2012004";"QUICKSELL";"G & B"
"298601";"QuickSell2012003";"QUICKSELL";"G & B"
"298600";"QuickSell2012002";"QUICKSELL";"G & B"
"298599";"QuickSell2012001";"QUICKSELL";"G & B"
"298593";"QuickSell2011212";"QUICKSELL";"G & B"
"298592";"QuickSell2011211";"QUICKSELL";"G & B"
"298591";"QuickSell2011210";"QUICKSELL";"G & B"
"298590";"QuickSell2011209";"QUICKSELL";"G & B"
"298589";"QuickSell2011208";"QUICKSELL";"G & B"
"298588";"QuickSell2011207";"QUICKSELL";"G & B"
"298587";"QuickSell2011206";"QUICKSELL";"G & B"
"298586";"QuickSell2011205";"QUICKSELL";"G & B"
"298585";"QuickSell2011204";"QUICKSELL";"G & B"
"298584";"QuickSell2011203";"QUICKSELL";"G & B"
"298583";"QuickSell2011202";"QUICKSELL";"G & B"
"298582";"QuickSell2011201";"QUICKSELL";"G & B"
"298580";"QuickSell2011104";"QUICKSELL";"G & B"
"298579";"QuickSell2011103";"QUICKSELL";"G & B"
"298578";"QuickSell2011102";"QUICKSELL";"G & B"
"298577";"QuickSell2011101";"QUICKSELL";"G & B"
"298572";"QuickSell2010621";"QUICKSELL";"G & B"
"298571";"QuickSell2010620";"QUICKSELL";"G & B"
"298570";"QuickSell2010619";"QUICKSELL";"G & B"
"298569";"QuickSell2010618";"QUICKSELL";"G & B"
"298568";"QuickSell2010617";"QUICKSELL";"G & B"
"298567";"QuickSell2010616";"QUICKSELL";"G & B"
"298566";"QuickSell2010615";"QUICKSELL";"G & B"
"298565";"QuickSell2010614";"QUICKSELL";"G & B"
"298564";"QuickSell2010613";"QUICKSELL";"G & B"
"298563";"QuickSell2010612";"QUICKSELL";"G & B"
"298562";"QuickSell2010611";"QUICKSELL";"G & B"
"298561";"QuickSell2010610";"QUICKSELL";"G & B"
"298560";"QuickSell2010609";"QUICKSELL";"G & B"
"298559";"QuickSell2010608";"QUICKSELL";"G & B"
"298558";"QuickSell2010607";"QUICKSELL";"G & B"
"298557";"QuickSell2010606";"QUICKSELL";"G & B"
"298556";"QuickSell2010605";"QUICKSELL";"G & B"
"298555";"QuickSell2010604";"QUICKSELL";"G & B"
"298554";"QuickSell2010603";"QUICKSELL";"G & B"
"298553";"QuickSell2010602";"QUICKSELL";"G & B"
"298552";"QuickSell2010601";"QUICKSELL";"G & B"
"297874";"QuickSell20910";"QUICKSELL";"Yogesh Mordani"
"297602";"QuickSell208601";"QUICKSELL";"Wise Boutique"
"296916";"QuickSell20810";"QUICKSELL";"Yogesh Mordani"
"296521";"37,00100,00";" ";"tessabit_excel"
"296520";"44,00120,00";" ";"tessabit_excel"
"296519";"67,00180,00";" ";"tessabit_excel"
"296518";"148,00400,00";" ";"tessabit_excel"
"296517";"500,001350,00";" ";"tessabit_excel"
"296516";"104,00255,00";" ";"tessabit_excel"
"296515";"86,00210,00";" ";"tessabit_excel"
"296514";"65,00160,00";" ";"tessabit_excel"
"296513";"69,00170,00";" ";"tessabit_excel"
"296512";"90,00220,00";" ";"tessabit_excel"
"296511";"179,00460,00";" ";"tessabit_excel"
"296510";"628,001705,00";" ";"tessabit_excel"
"296509";"509,001375,00";" ";"tessabit_excel"
"296508";"433,001170,00";" ";"tessabit_excel"
"296507";"433,001295,00";" ";"tessabit_excel"
"296504";"465,001255,00";" ";"tessabit_excel"
"296499";"290,00780,00";" ";"tessabit_excel"
"296498";"1849,004500,00";" ";"tessabit_excel"
"296497";"1146,002790,00";" ";"tessabit_excel"
"296496";"1023,002490,00";" ";"tessabit_excel"
"296495";"571,001390,00";" ";"tessabit_excel"
"296494";"735,001790,00";" ";"tessabit_excel"
"296493";"494,001200,00";" ";"tessabit_excel"
"296492";"366,00890,00";" ";"tessabit_excel"
"296491";"945,002300,00";" ";"tessabit_excel"
"296490";"863,002100,00";" ";"tessabit_excel"
"296489";"695,001690,00";" ";"tessabit_excel"
"296488";"452,001100,00";" ";"tessabit_excel"
"296487";"612,001490,00";" ";"tessabit_excel"
"296486";"403,00980,00";" ";"tessabit_excel"
"296485";"1187,002890,00";" ";"tessabit_excel"
"296484";"777,001890,00";" ";"tessabit_excel"
"296483";"226,00550,00";" ";"tessabit_excel"
"296482";"243,00590,00";" ";"tessabit_excel"
"296481";"144,00350,00";" ";"tessabit_excel"
"296480";"325,00790,00";" ";"tessabit_excel"
"296479";"531,001290,00";" ";"tessabit_excel"
"296478";"740,001800,00";" ";"tessabit_excel"
"296477";"283,00690,00";" ";"tessabit_excel"
"296476";"904,002200,00";" ";"tessabit_excel"
"296475";"138,00395,00";" ";"tessabit_excel"
"296474";"60,00175,00";" ";"tessabit_excel"
"296473";"134,00385,00";" ";"tessabit_excel"
"296472";"75,00220,00";" ";"tessabit_excel"
"296471";"49,00130,00";" ";"tessabit_excel"
"296470";"111,00330,00";" ";"tessabit_excel"
"296469";"89,00235,00";" ";"tessabit_excel"
"296468";"225,00600,00";" ";"tessabit_excel"
"296467";"111,00295,00";" ";"tessabit_excel"
"296466";"149,00440,00";" ";"tessabit_excel"
"296465";"138,00365,00";" ";"tessabit_excel"
"296464";"262,00695,00";" ";"tessabit_excel"
"296463";"108,00285,00";" ";"tessabit_excel"
"296462";"86,00240,00";" ";"tessabit_excel"
"296461";"163,00460,00";" ";"tessabit_excel"
"296460";"256,00690,00";" ";"tessabit_excel"
"296459";"556,001500,00";" ";"tessabit_excel"
"296458";"174,00470,00";" ";"tessabit_excel"
"296457";"459,001240,00";" ";"tessabit_excel"
"296456";"269,00755,00";" ";"tessabit_excel"
"296455";"228,00640,00";" ";"tessabit_excel"
"296454";"201,00565,00";" ";"tessabit_excel"
"296453";"248,00695,00";" ";"tessabit_excel"
"296452";"179,00505,00";" ";"tessabit_excel"
"296451";"215,00605,00";" ";"tessabit_excel"
"296450";"196,00550,00";" ";"tessabit_excel"
"296449";"303,00750,00";" ";"tessabit_excel"
"296448";"220,00545,00";" ";"tessabit_excel"
"296447";"140,00345,00";" ";"tessabit_excel"
"296446";"168,00415,00";" ";"tessabit_excel"
"296445";"160,00395,00";" ";"tessabit_excel"
"296444";"482,001195,00";" ";"tessabit_excel"
"296443";"192,00475,00";" ";"tessabit_excel"
"296442";"281,00695,00";" ";"tessabit_excel"
"296441";"186,00460,00";" ";"tessabit_excel"
"296440";"373,00925,00";" ";"tessabit_excel"
"296439";"442,001095,00";" ";"tessabit_excel"
"296438";"523,001295,00";" ";"tessabit_excel"
"296437";"644,001595,00";" ";"tessabit_excel"
"296436";"603,001495,00";" ";"tessabit_excel"
"296435";"95,00235,00";" ";"tessabit_excel"
"296434";"321,00795,00";" ";"tessabit_excel"
"296433";"341,00845,00";" ";"tessabit_excel"
"296432";"107,00265,00";" ";"tessabit_excel"
"296431";"563,001395,00";" ";"tessabit_excel"
"296430";"212,00525,00";" ";"tessabit_excel"
"296429";"QuickSell207702";"QUICKSELL";"Tessabit 78"
"296428";"156,00385,00";" ";"tessabit_excel"
"296427";"214,00530,00";" ";"tessabit_excel"
"296426";"128,00360,00";" ";"tessabit_excel"
"296425";"234,00655,00";" ";"tessabit_excel"
"296424";"383,00995,00";" ";"tessabit_excel"
"296423";"344,00965,00";" ";"tessabit_excel"
"296422";"472,001320,00";" ";"tessabit_excel"
"296421";"391,001100,00";" ";"tessabit_excel"
"296420";"86,00190,00";" ";"tessabit_excel"
"296419";"82,00180,00";" ";"tessabit_excel"
"296418";"90,00200,00";" ";"tessabit_excel"
"296417";"60,00130,00";" ";"tessabit_excel"
"296416";"43,0090,00";" ";"tessabit_excel"
"296415";"124,07340,00";" ";"tessabit_excel"
"296414";"155,56430,00";" ";"tessabit_excel"
"296413";"133,33365,00";" ";"tessabit_excel"
"296412";"177,78490,00";" ";"tessabit_excel"
"296411";"142,59390,00";" ";"tessabit_excel"
"296410";"133,33370,00";" ";"tessabit_excel"
"296409";"168,52465,00";" ";"tessabit_excel"
"296407";"92,29250,00";" ";"tessabit_excel"
"296405";"151,36410,00";" ";"tessabit_excel"
"296403";"143,97390,00";" ";"tessabit_excel"
"296400";"66,45180,00";" ";"tessabit_excel"
"296399";"70,14190,00";" ";"tessabit_excel"
"296398";"155,05420,00";" ";"tessabit_excel"
"296397";"84,91230,00";" ";"tessabit_excel"
"296395";"125,52340,00";" ";"tessabit_excel"
"296394";"173,51470,00";" ";"tessabit_excel"
"296393";"92,29350,00";" ";"tessabit_excel"
"296392";"121,82330,00";" ";"tessabit_excel"
"296391";"95,98260,00";" ";"tessabit_excel"
"296390";"114,44310,00";" ";"tessabit_excel"
"296387";"55,38150,00";" ";"tessabit_excel"
"296383";"44,30120,00";" ";"tessabit_excel"
"296382";"47,99130,00";" ";"tessabit_excel"
"296381";"118,13320,00";" ";"tessabit_excel"
"296379";"99,68270,00";" ";"tessabit_excel"
"296377";"81,22220,00";" ";"tessabit_excel"
"296375";"62,76170,00";" ";"tessabit_excel"
"296374";"88,60240,00";" ";"tessabit_excel"
"296372";"313,00790,00";" ";"tessabit_excel"
"296370";"392,00990,00";" ";"tessabit_excel"
"296368";"353,00890,00";" ";"tessabit_excel"
"296366";"416,001050,00";" ";"tessabit_excel"
"296364";"194,00490,00";" ";"tessabit_excel"
"296363";"615,001550,00";" ";"tessabit_excel"
"296361";"318,00830,00";" ";"tessabit_excel"
"296359";"418,001090,00";" ";"tessabit_excel"
"296357";"242,00630,00";" ";"tessabit_excel"
"296354";"176,50460,00";" ";"tessabit_excel"
"296352";"497,001290,00";" ";"tessabit_excel"
"296348";"844,002190,00";" ";"tessabit_excel"
"296345";"289,00750,00";" ";"tessabit_excel"
"296341";"883,002290,00";" ";"tessabit_excel"
"296333";"536,001390,00";" ";"tessabit_excel"
"296331";"998,002490,00";" ";"tessabit_excel"
"296329";"729,001890,00";" ";"tessabit_excel"
"296328";"652,001690,00";" ";"tessabit_excel"
"296321";"960,002490,00";" ";"tessabit_excel"
"296319";"189,00490,00";" ";"tessabit_excel"
"296317";"1152,002990,00";" ";"tessabit_excel"
"296316";"575,001490,00";" ";"tessabit_excel"
"296313";"305,00790,00";" ";"tessabit_excel"
"296311";"382,00990,00";" ";"tessabit_excel"
"296309";"767,001990,00";" ";"tessabit_excel"
"296307";"114,00295,00";" ";"tessabit_excel"
"296305";"161,00420,00";" ";"tessabit_excel"
"296304";"180,00470,00";" ";"tessabit_excel"
"296303";"449,001170,00";" ";"tessabit_excel"
"296302";"283,00740,00";" ";"tessabit_excel"
"296301";"196,00510,00";" ";"tessabit_excel"
"296300";"234,00610,00";" ";"tessabit_excel"
"296299";"293,00765,00";" ";"tessabit_excel"
"296298";"326,00850,00";" ";"tessabit_excel"
"296297";"371,00965,00";" ";"tessabit_excel"
"296296";"253,00660,00";" ";"tessabit_excel"
"296295";"157,00410,00";" ";"tessabit_excel"
"296294";"254,00660,00";" ";"tessabit_excel"
"296293";"145,00391,00";" ";"tessabit_excel"
"296292";"520,001405,00";" ";"tessabit_excel"
"296291";"225,00610,00";" ";"tessabit_excel"
"296290";"265,00715,00";" ";"tessabit_excel"
"296289";"82,00220,00";" ";"tessabit_excel"
"296288";"80,00216,00";" ";"tessabit_excel"
"296287";"480,001300,00";" ";"tessabit_excel"
"296286";"370,001000,00";" ";"tessabit_excel"
"296285";"240,00648,00";" ";"tessabit_excel"
"296284";"285,00770,00";" ";"tessabit_excel"
"296283";"187,00505,00";" ";"tessabit_excel"
"296282";"205,00555,00";" ";"tessabit_excel"
"296281";"103,00280,00";" ";"tessabit_excel"
"296280";"220,00594,00";" ";"tessabit_excel"
"296279";"223,00602,00";" ";"tessabit_excel"
"296278";"165,00446,00";" ";"tessabit_excel"
"296277";"125,00338,00";" ";"tessabit_excel"
"296276";"233,87675,00";" ";"tessabit_excel"
"296275";"55,68160,00";" ";"tessabit_excel"
"296274";"356,371030,00";" ";"tessabit_excel"
"296273";"467,731350,00";" ";"tessabit_excel"
"296272";"136,57370,00";" ";"tessabit_excel"
"296271";"352,79965,00";" ";"tessabit_excel"
"296270";"220,00615,00";" ";"tessabit_excel"
"296269";"180,00505,00";" ";"tessabit_excel"
"296268";"265,00745,00";" ";"tessabit_excel"
"296267";"195,00550,00";" ";"tessabit_excel"
"296266";"90,00250,00";" ";"tessabit_excel"
"296265";"120,00340,00";" ";"tessabit_excel"
"296264";"185,00520,00";" ";"tessabit_excel"
"296263";"245,00690,00";" ";"tessabit_excel"
"296262";"160,00450,00";" ";"tessabit_excel"
"296261";"220,00620,00";" ";"tessabit_excel"
"296260";"140,00400,00";" ";"tessabit_excel"
"296259";"285,00800,00";" ";"tessabit_excel"
"296258";"305,00855,00";" ";"tessabit_excel"
"296257";"215,00600,00";" ";"tessabit_excel"
"296256";"150,00420,00";" ";"tessabit_excel"
"296255";"130,00365,00";" ";"tessabit_excel"
"296254";"65,00180,00";" ";"tessabit_excel"
"296253";"60,00170,00";" ";"tessabit_excel"
"296252";"309,00835,00";" ";"tessabit_excel"
"296251";"173,00470,00";" ";"tessabit_excel"
"296250";"376,001015,00";" ";"tessabit_excel"
"296249";"310,00840,00";" ";"tessabit_excel"
"296248";"246,00665,00";" ";"tessabit_excel"
"296247";"185,00500,00";" ";"tessabit_excel"
"296246";"166,00465,00";" ";"tessabit_excel"
"296245";"136,00380,00";" ";"tessabit_excel"
"296244";"168,00471,00";" ";"tessabit_excel"
"296243";"145,00406,00";" ";"tessabit_excel"
"296242";"172,00482,00";" ";"tessabit_excel"
"296241";"138,00387,00";" ";"tessabit_excel"
"296240";"131,00370,00";" ";"tessabit_excel"
"296239";"141,00393,00";" ";"tessabit_excel"
"296238";"193,00540,00";" ";"tessabit_excel"
"296237";"190,00535,00";" ";"tessabit_excel"
"296236";"111,00311,00";" ";"tessabit_excel"
"296235";"100,00280,00";" ";"tessabit_excel"
"296234";"115,00325,00";" ";"tessabit_excel"
"296233";"204,00572,00";" ";"tessabit_excel"
"296232";"149,00418,00";" ";"tessabit_excel"
"296230";"119,00335,00";" ";"tessabit_excel"
"296229";"92,00260,00";" ";"tessabit_excel"
"296228";"104,00292,00";" ";"tessabit_excel"
"296227";"89,00250,00";" ";"tessabit_excel"
"296226";"64,00180,00";" ";"tessabit_excel"
"296225";"90,00255,00";" ";"tessabit_excel"
"296224";"73,00205,00";" ";"tessabit_excel"
"296223";"55,00155,00";" ";"tessabit_excel"
"296222";"258,00700,00";" ";"tessabit_excel"
"296221";"115,00310,00";" ";"tessabit_excel"
"296220";"140,00380,00";" ";"tessabit_excel"
"296219";"110,00295,00";" ";"tessabit_excel"
"296218";"145,00390,00";" ";"tessabit_excel"
"296217";"680,001835,00";" ";"tessabit_excel"
"296216";"540,001460,00";" ";"tessabit_excel"
"296215";"360,00970,00";" ";"tessabit_excel"
"296214";"290,00785,00";" ";"tessabit_excel"
"296213";"96,00260,00";" ";"tessabit_excel"
"296212";"180,00485,00";" ";"tessabit_excel"
"296211";"368,00995,00";" ";"tessabit_excel"
"296210";"243,00655,00";" ";"tessabit_excel"
"296209";"315,00850,00";" ";"tessabit_excel"
"296208";"320,00865,00";" ";"tessabit_excel"
"296207";"210,00565,00";" ";"tessabit_excel"
"296206";"80,00215,00";" ";"tessabit_excel"
"296205";"95,00255,00";" ";"tessabit_excel"
"296204";"108,00290,00";" ";"tessabit_excel"
"296203";"119,00315,00";" ";"tessabit_excel"
"296202";"126,00340,00";" ";"tessabit_excel"
"296201";"32,0085,00";" ";"tessabit_excel"
"296200";"100,00270,00";" ";"tessabit_excel"
"296199";"91,00245,00";" ";"tessabit_excel"
"296198";"230,00620,00";" ";"tessabit_excel"
"296197";"766,832135,00";" ";"tessabit_excel"
"296196";"424,431195,00";" ";"tessabit_excel"
"296195";"303,17865,00";" ";"tessabit_excel"
"296194";"246,10765,00";" ";"tessabit_excel"
"296193";"338,931030,00";" ";"tessabit_excel"
"296192";"180,00465,00";" ";"tessabit_excel"
"296191";"66,00170,00";" ";"tessabit_excel"
"296190";"72,00185,00";" ";"tessabit_excel"
"296189";"149,00385,00";" ";"tessabit_excel"
"296188";"499,001295,00";" ";"tessabit_excel"
"296187";"384,00995,00";" ";"tessabit_excel"
"296186";"328,00850,00";" ";"tessabit_excel"
"296185";"337,00875,00";" ";"tessabit_excel"
"296183";"241,00625,00";" ";"tessabit_excel"
"296180";"222,00575,00";" ";"tessabit_excel"
"296179";"280,00725,00";" ";"tessabit_excel"
"296178";"299,00775,00";" ";"tessabit_excel"
"296177";"345,00895,00";" ";"tessabit_excel"
"296176";"174,00450,00";" ";"tessabit_excel"
"296175";"169,00450,00";" ";"tessabit_excel"
"296174";"373,00990,00";" ";"tessabit_excel"
"296173";"290,00770,00";" ";"tessabit_excel"
"296172";"320,00850,00";" ";"tessabit_excel"
"296171";"335,00890,00";" ";"tessabit_excel"
"296170";"94,00250,00";" ";"tessabit_excel"
"296169";"81,00215,00";" ";"tessabit_excel"
"296168";"135,00360,00";" ";"tessabit_excel"
"296167";"173,00460,00";" ";"tessabit_excel"
"296166";"75,00200,00";" ";"tessabit_excel"
"296165";"109,00290,00";" ";"tessabit_excel"
"296164";"139,00370,00";" ";"tessabit_excel"
"296163";"64,00170,00";" ";"tessabit_excel"
"296162";"86,00230,00";" ";"tessabit_excel"
"296161";"132,00350,00";" ";"tessabit_excel"
"296160";"147,00390,00";" ";"tessabit_excel"
"296159";"120,00320,00";" ";"tessabit_excel"
"296158";"158,00420,00";" ";"tessabit_excel"
"296157";"207,00550,00";" ";"tessabit_excel"
"296156";"222,00590,00";" ";"tessabit_excel"
"296155";"245,00650,00";" ";"tessabit_excel"
"296154";"260,00690,00";" ";"tessabit_excel"
"296153";"124,00330,00";" ";"tessabit_excel"
"296152";"61,00165,00";" ";"tessabit_excel"
"296151";"183,00525,00";" ";"tessabit_excel"
"296150";"405,001100,00";" ";"tessabit_excel"
"296149";"120,00325,00";" ";"tessabit_excel"
"296148";"87,00225,00";" ";"tessabit_excel"
"296147";"105,75275,00";" ";"tessabit_excel"
"296146";"90,50235,00";" ";"tessabit_excel"
"296145";"36,5095,00";" ";"tessabit_excel"
"296144";"63,50165,00";" ";"tessabit_excel"
"296143";"71,25185,00";" ";"tessabit_excel"
"296142";"87,00195,00";" ";"tessabit_excel"
"296141";"48,20130,00";" ";"tessabit_excel"
"296140";"159,30430,00";" ";"tessabit_excel"
"296139";"138,90375,00";" ";"tessabit_excel"
"296138";"129,70350,00";" ";"tessabit_excel"
"296137";"518,601400,00";" ";"tessabit_excel"
"296136";"1000,002700,00";" ";"tessabit_excel"
"296135";"685,201850,00";" ";"tessabit_excel"
"296134";"480,001295,00";" ";"tessabit_excel"
"296133";"306,00825,00";" ";"tessabit_excel"
"296132";"522,001410,00";" ";"tessabit_excel"
"296131";"567,001530,00";" ";"tessabit_excel"
"296130";"828,002235,00";" ";"tessabit_excel"
"296129";"162,00425,00";" ";"tessabit_excel"
"296128";"156,00405,00";" ";"tessabit_excel"
"296127";"169,00440,00";" ";"tessabit_excel"
"296126";"238,00620,00";" ";"tessabit_excel"
"296125";"62,00165,00";" ";"tessabit_excel"
"296124";"129,00335,00";" ";"tessabit_excel"
"296123";"200,00520,00";" ";"tessabit_excel"
"296122";"190,00495,00";" ";"tessabit_excel"
"296121";"158,00410,00";" ";"tessabit_excel"
"296120";"133,00345,00";" ";"tessabit_excel"
"296119";"260,00675,00";" ";"tessabit_excel"
"296118";"212,00555,00";" ";"tessabit_excel"
"296117";"240,00625,00";" ";"tessabit_excel"
"296116";"244,00635,00";" ";"tessabit_excel"
"296115";"223,00580,00";" ";"tessabit_excel"
"296114";"152,00395,00";" ";"tessabit_excel"
"296113";"163,00425,00";" ";"tessabit_excel"
"296112";"160,00415,00";" ";"tessabit_excel"
"296111";"112,00295,00";" ";"tessabit_excel"
"296110";"138,00360,00";" ";"tessabit_excel"
"296109";"346,00900,00";" ";"tessabit_excel"
"296108";"298,00775,00";" ";"tessabit_excel"
"296107";"323,00840,00";" ";"tessabit_excel"
"296106";"335,00870,00";" ";"tessabit_excel"
"296105";"1280,003200,00";" ";"tessabit_excel"
"296104";"196,00490,00";" ";"tessabit_excel"
"296103";"276,00690,00";" ";"tessabit_excel"
"296102";"356,00890,00";" ";"tessabit_excel"
"296101";"680,001700,00";" ";"tessabit_excel"
"296100";"440,001100,00";" ";"tessabit_excel"
"296099";"220,00550,00";" ";"tessabit_excel"
"296098";"300,00750,00";" ";"tessabit_excel"
"296097";"840,002100,00";" ";"tessabit_excel"
"296096";"127,00355,00";" ";"tessabit_excel"
"296095";"80,00200,00";" ";"tessabit_excel"
"296094";"57,50150,00";" ";"tessabit_excel"
"296093";"188,50490,00";" ";"tessabit_excel"
"296092";"61,50160,00";" ";"tessabit_excel"
"296091";"107,50280,00";" ";"tessabit_excel"
"296090";"177,00460,00";" ";"tessabit_excel"
"296089";"269,00700,00";" ";"tessabit_excel"
"296088";"88,50230,00";" ";"tessabit_excel"
"296087";"71,00185,00";" ";"tessabit_excel"
"296086";"84,50220,00";" ";"tessabit_excel"
"296085";"142,50370,00";" ";"tessabit_excel"
"296084";"92,50240,00";" ";"tessabit_excel"
"296083";"86,50225,00";" ";"tessabit_excel"
"296082";"111,50290,00";" ";"tessabit_excel"
"296081";"59,00155,00";" ";"tessabit_excel"
"296080";"137,00360,00";" ";"tessabit_excel"
"296079";"86,00225,00";" ";"tessabit_excel"
"296078";"98,00255,00";" ";"tessabit_excel"
"296077";"190,00500,00";" ";"tessabit_excel"
"296076";"183,00480,00";" ";"tessabit_excel"
"296075";"74,00195,00";" ";"tessabit_excel"
"296074";"152,00400,00";" ";"tessabit_excel"
"296073";"117,00305,00";" ";"tessabit_excel"
"296072";"81,00210,00";" ";"tessabit_excel"
"296071";"136,00355,00";" ";"tessabit_excel"
"296070";"604,001570,00";" ";"tessabit_excel"
"296069";"755,001965,00";" ";"tessabit_excel"
"296068";"655,001705,00";" ";"tessabit_excel"
"296067";"338,00880,00";" ";"tessabit_excel"
"296066";"270,00730,00";" ";"tessabit_excel"
"296065";"150,00405,00";" ";"tessabit_excel"
"296064";"65,00175,00";" ";"tessabit_excel"
"296063";"160,00430,00";" ";"tessabit_excel"
"296062";"240,00650,00";" ";"tessabit_excel"
"296061";"245,00660,00";" ";"tessabit_excel"
"296060";"325,00880,00";" ";"tessabit_excel"
"296059";"190,00515,00";" ";"tessabit_excel"
"296058";"370,00999,00";" ";"tessabit_excel"
"296057";"210,00570,00";" ";"tessabit_excel"
"296056";"160,00435,00";" ";"tessabit_excel"
"296055";"195,00525,00";" ";"tessabit_excel"
"296054";"134,00350,00";" ";"tessabit_excel"
"296053";"113,00295,00";" ";"tessabit_excel"
"296052";"130,00340,00";" ";"tessabit_excel"
"296051";"99,00260,00";" ";"tessabit_excel"
"296050";"109,00285,00";" ";"tessabit_excel"
"296049";"280,00790,00";" ";"tessabit_excel"
"296048";"360,001010,00";" ";"tessabit_excel"
"296047";"525,001470,00";" ";"tessabit_excel"
"296046";"555,001560,00";" ";"tessabit_excel"
"296045";"295,00830,00";" ";"tessabit_excel"
"296044";"800,002240,00";" ";"tessabit_excel"
"296043";"1010,002850,00";" ";"tessabit_excel"
"296042";"200,00560,00";" ";"tessabit_excel"
"296041";"110,00310,00";" ";"tessabit_excel"
"296040";"415,001160,00";" ";"tessabit_excel"
"296039";"255,00715,00";" ";"tessabit_excel"
"296038";"640,001790,00";" ";"tessabit_excel"
"296037";"480,001345,00";" ";"tessabit_excel"
"296036";"177,00440,00";" ";"tessabit_excel"
"296034";"47,00115,00";" ";"tessabit_excel"
"296032";"125,00310,00";" ";"tessabit_excel"
"296031";"233,00580,00";" ";"tessabit_excel"
"296030";"145,00360,00";" ";"tessabit_excel"
"296029";"236,00590,00";" ";"tessabit_excel"
"296028";"104,00260,00";" ";"tessabit_excel"
"296027";"208,00520,00";" ";"tessabit_excel"
"296026";"249,00620,00";" ";"tessabit_excel"
"296025";"88,00220,00";" ";"tessabit_excel"
"296023";"77,00190,00";" ";"tessabit_excel"
"296022";"153,00380,00";" ";"tessabit_excel"
"296021";"73,00180,00";" ";"tessabit_excel"
"296020";"119,00295,00";" ";"tessabit_excel"
"296019";"93,00230,00";" ";"tessabit_excel"
"296018";"108,00270,00";" ";"tessabit_excel"
"296017";"129,00320,00";" ";"tessabit_excel"
"296016";"64,00160,00";" ";"tessabit_excel"
"296015";"97,00240,00";" ";"tessabit_excel"
"296013";"168,00420,00";" ";"tessabit_excel"
"296012";"156,00390,00";" ";"tessabit_excel"
"296011";"293,00760,00";" ";"tessabit_excel"
"296010";"93,00240,00";" ";"tessabit_excel"
"296009";"185,00480,00";" ";"tessabit_excel"
"296008";"228,00590,00";" ";"tessabit_excel"
"296007";"339,00880,00";" ";"tessabit_excel"
"296006";"366,00950,00";" ";"tessabit_excel"
"296005";"178,00460,00";" ";"tessabit_excel"
"296004";"216,00560,00";" ";"tessabit_excel"
"296003";"482,001250,00";" ";"tessabit_excel"
"296002";"262,00680,00";" ";"tessabit_excel"
"296001";"224,00580,00";" ";"tessabit_excel"
"296000";"266,00690,00";" ";"tessabit_excel"
"295999";"43,00110,00";" ";"tessabit_excel"
"295998";"187,00485,00";" ";"tessabit_excel"
"295997";"255,00665,00";" ";"tessabit_excel"
"295996";"159,00415,00";" ";"tessabit_excel"
"295995";"204,00530,00";" ";"tessabit_excel"
"295994";"255,00670,00";" ";"tessabit_excel"
"295993";"213,00555,00";" ";"tessabit_excel"
"295992";"140,00356,00";" ";"tessabit_excel"
"295991";"110,00290,00";" ";"tessabit_excel"
"295990";"144,00375,00";" ";"tessabit_excel"
"295989";"118,00310,00";" ";"tessabit_excel"
"295988";"183,00475,00";" ";"tessabit_excel"
"295987";"107,00280,00";" ";"tessabit_excel"
"295986";"225,00585,00";" ";"tessabit_excel"
"295985";"149,00390,00";" ";"tessabit_excel"
"295984";"170,00445,00";" ";"tessabit_excel"
"295983";"128,00335,00";" ";"tessabit_excel"
"295982";"140,00365,00";" ";"tessabit_excel"
"295981";"340,00885,00";" ";"tessabit_excel"
"295980";"340,00890,00";" ";"tessabit_excel"
"295978";"470,001270,00";" ";"tessabit_excel"
"295977";"280,00760,00";" ";"tessabit_excel"
"295976";"305,00825,00";" ";"tessabit_excel"
"295975";"226,00615,00";" ";"tessabit_excel"
"295974";"331,00895,00";" ";"tessabit_excel"
"295973";"339,00920,00";" ";"tessabit_excel"
"295972";"498,001345,00";" ";"tessabit_excel"
